id,price
0,390.36015841017786
1,1659.0326188236354
2,9872.47686209759
3,560.434766923807
4,9501.724113761635
5,2455.652522588836
6,1083.6865966543824
7,10398.648846026745
8,915.5334258905435
9,493.1918387390133
10,10085.507743241935
11,13963.610055958094
12,4232.277220126755
13,3934.606147110316
14,3027.87206901307
15,694.3618566482473
16,17656.236390005295
17,3375.332194818926
18,2942.6087249248353
19,8590.62538694146
20,9205.300485947551
21,16570.533306372934
22,4546.884964704819
23,4992.347872638843
24,2954.369400768036
25,7039.143067699164
26,6649.351886800551
27,1038.0123155171382
28,872.0417210966879
29,4520.435793100204
30,9377.163126721618
31,549.4206416319495
32,4866.149569492123
33,1788.2223669204263
34,1977.1851954472886
35,701.5057434832003
36,1788.569316766376
37,7771.142078959411
38,4350.126810094402
39,15908.65049234652
40,1891.096427454342
41,887.1522412686172
42,604.6170849248348
43,927.4566791418323
44,649.2812267935492
45,8338.154819990392
46,15237.086260938975
47,10364.589603279423
48,520.4721747438847
49,658.344715309274
50,10868.214526530506
51,3363.7311511697235
52,2696.571481273464
53,3845.874793728699
54,4976.7163348105705
55,1968.5406669702647
56,4707.875849017663
57,1082.2922710907287
58,10032.795430971604
59,743.3912302129005
60,5417.872593324815
61,5940.09920257217
62,714.6925796152665
63,3793.746664276104
64,5218.533997155918
65,6474.876065885399
66,10326.00278436394
67,2031.8618020606846
68,8287.138955730812
69,4958.4805011017115
70,9527.410902155661
71,7052.494354713968
72,4854.13634189306
73,4647.2047349162885
74,1506.9992040865773
75,3112.308909458159
76,4994.333163079943
77,4064.069010332314
78,463.67788297497304
79,890.023448923769
80,922.9938495525066
81,2063.380962081707
82,538.3088153790999
83,3710.745776614153
84,3124.348041306908
85,5529.556297055745
86,3606.323855705369
87,2457.3711226350247
88,1205.205826334597
89,3456.0990216079726
90,1618.3683764315297
91,721.7674038909103
92,512.9173641055017
93,8025.759309835083
94,654.3679039230067
95,863.4132058743459
96,4152.284860708775
97,5578.165766021252
98,2682.3566771461055
99,5231.564227560086
100,2299.9448736866434
101,3821.4169348894075
102,11025.543559888572
103,660.0104508908945
104,4902.528532077237
105,837.0477095784089
106,505.2609358722919
107,6300.472163390825
108,791.2683835710291
109,3615.8273613168635
110,938.8328211164052
111,4996.5422973356135
112,807.4379679551166
113,763.4253793404492
114,1498.0711930232662
115,418.95324761909126
116,787.0147034344992
117,674.9761281713969
118,4636.510096235643
119,1989.8123889599979
120,1493.0397808581752
121,996.9586873457683
122,970.9972631853428
123,13989.267931242222
124,653.3337809125196
125,517.4436180617205
126,3283.965989670046
127,4416.320644734582
128,1218.4567614519092
129,10840.81501893271
130,704.6448616895864
131,13304.263486726508
132,9304.657602201603
133,997.7550651069337
134,2763.9083148506243
135,1660.3477711214784
136,4922.942198089292
137,1530.9058381705406
138,3503.4600407733265
139,1309.991384120183
140,691.7108948731882
141,5320.603185982502
142,714.7421241509519
143,491.5952820280794
144,4814.3399935295265
145,940.5514920525413
146,6565.084250836722
147,7898.595128117826
148,4628.221129013846
149,15992.638646971202
150,4048.6840430946354
151,3475.922367733325
152,3218.8763326379567
153,663.5515692617483
154,14669.126351745119
155,5265.631606293331
156,540.1368003129857
157,781.6456510518462
158,1767.7928878673497
159,810.6753949116282
160,655.1283586680926
161,2983.0843961890528
162,11306.338518569843
163,1462.9437027722379
164,7047.04630694653
165,11610.235772755754
166,4072.7562088573472
167,2944.282502139209
168,457.84421191104997
169,858.1546759107767
170,364.98089037775276
171,4032.0682379447444
172,1027.9117362344234
173,1000.2987192554451
174,1246.9713315069016
175,3091.9715592492257
176,1975.6526981409786
177,10185.682509503977
178,536.6481423921838
179,4271.884499266139
180,542.158699868404
181,1662.0092110630612
182,8751.814863747964
183,795.2783535727036
184,16742.069565389203
185,5113.647659310984
186,2706.405990653718
187,2574.500232741016
188,702.1484998214677
189,8732.278217298606
190,6638.726740717157
191,2740.8342397378683
192,5593.544541024945
193,2444.21424941591
194,788.4610199758475
195,3491.683752600296
196,483.71048222432637
197,3561.257430397476
198,449.69149897987
199,875.3902193258754
200,4357.349838097057
201,6241.912093093707
202,4804.3674087370355
203,12399.749688077449
204,1781.2633160224132
205,985.7659030343259
206,969.4418360732934
207,577.6456061604699
208,2828.961844272244
209,1299.9572192103237
210,1524.8168977000646
211,2594.282295881849
212,2311.8780793193623
213,1618.1558420820463
214,1460.9177355184395
215,3308.417193919269
216,922.1280725130604
217,536.3033378302237
218,1184.7367377102737
219,2819.4572842737707
220,1749.2918950964424
221,4567.052682805892
222,2964.947553873045
223,610.4965103290888
224,2829.3362621362535
225,1616.1411119958118
226,770.5327290854032
227,876.0573372983204
228,5693.676456508443
229,2710.8245787549376
230,1861.9539261189855
231,16587.821637358506
232,5715.37501211038
233,896.6223562290588
234,1243.6840924191613
235,3669.975839086534
236,14730.349150176746
237,4394.85229918138
238,1094.4640076966766
239,812.0258013040898
240,4445.543613817985
241,3279.144262872382
242,3944.1141955133376
243,9967.19925673751
244,16255.873195645474
245,5605.6595424614725
246,2142.5817700506686
247,2217.7941507389446
248,1146.9362794797858
249,910.7395916816733
250,2639.2725440304857
251,3259.8644638485252
252,1748.1438571284293
253,3052.706106917027
254,759.2902183887031
255,1824.6690620744698
256,668.1581216884059
257,755.2017626269247
258,649.4493570402683
259,4100.433510379326
260,1271.8339415618007
261,2488.8720724003215
262,1015.994527500905
263,13551.156711011861
264,16527.395985060022
265,5532.584949059031
266,5656.021282435825
267,440.66761752209817
268,1752.2991244645696
269,2494.7107471242743
270,709.8769732452602
271,971.5158267756497
272,5851.215134296933
273,1934.4890117367054
274,990.5108580060706
275,971.1500061587391
276,996.3843038588843
277,2662.100213428763
278,740.6323398154617
279,6866.221419480408
280,6268.373278022269
281,1516.8012489431023
282,2357.2244863768256
283,9369.291091810443
284,2264.461500693813
285,5417.698464416327
286,5022.297887000918
287,3409.3262397084336
288,9358.325485930294
289,1048.0475242633247
290,725.1542674550719
291,12503.04629948278
292,723.347303243022
293,362.94591993888935
294,695.8320811210322
295,9857.8340304469
296,4624.640865758619
297,1987.2845234204037
298,1008.1176479263439
299,3014.032116145365
300,6234.937904850758
301,2545.8424554006565
302,949.8300450248474
303,15634.189477085938
304,10733.673549124152
305,653.0866062186325
306,1755.1396244125597
307,5604.152817553304
308,3449.8325374055403
309,1303.0421381728697
310,16510.505387994923
311,4242.306261277177
312,576.9684120500654
313,1776.1596125143687
314,711.1032936820767
315,14932.796168495432
316,1878.2700471370717
317,1793.926976461179
318,7716.274232383101
319,5236.6376850319375
320,3793.283858653677
321,2421.767625356048
322,4964.910053332203
323,1928.6472365197947
324,2470.2290526353227
325,13903.971838375495
326,10082.195928227578
327,1305.4105715301973
328,7862.423331673562
329,4532.616118315199
330,527.2534126894116
331,1062.6270345997716
332,1032.8237995913678
333,12353.113604546392
334,694.6016990390784
335,525.7882938941519
336,432.81279168327035
337,5251.075345600809
338,4334.2047214766535
339,4051.6882805652963
340,1242.5880130933126
341,1210.2535073768634
342,1991.0137215089912
343,2283.1588789667917
344,2064.9210362151875
345,5211.260162564201
346,1304.2596086671574
347,624.2035356384562
348,8315.483245748463
349,11367.194492327444
350,6581.732421316426
351,10751.256205222282
352,820.5124593286114
353,1030.4670760529768
354,2006.9357524595325
355,622.5739241706971
356,11785.477287460862
357,660.0188298625475
358,2761.9371932371846
359,12851.300193960855
360,2597.10043226418
361,2487.915884603069
362,667.6458310016245
363,14838.132362558108
364,7281.403130387441
365,6613.566539270639
366,16135.548912392063
367,4208.0561395423365
368,6861.038123961674
369,1968.1875973459034
370,1383.5388843568082
371,7711.9320954901805
372,1805.1271321641334
373,17368.019970964007
374,447.57463212841395
375,7095.801740804632
376,4510.796197678289
377,7439.127215704572
378,9868.833242967867
379,908.1638822194288
380,5688.887455909039
381,861.7537109205792
382,832.5054883963791
383,4276.400967161304
384,998.4847655808898
385,9089.152024704279
386,1687.8336360105254
387,962.1039657581571
388,892.9920307829774
389,525.4445721337611
390,500.1779697905618
391,689.4107471739921
392,4076.625230528153
393,13291.325953241492
394,15998.540623095001
395,3080.601055774605
396,2761.797361756477
397,3736.619623793323
398,4292.431311505821
399,2686.024446905901
400,7166.773663884776
401,4181.076203253785
402,1901.9019012187696
403,777.1207630480764
404,5051.012064947145
405,2736.012937027445
406,4013.262464223747
407,976.844717623728
408,6581.0708285788905
409,769.7359337091166
410,4038.0714096446204
411,14455.135349600012
412,2092.0793896241967
413,4303.990578412951
414,1435.6771665159322
415,1186.8370454703606
416,588.3612881047693
417,10905.178981604786
418,4043.967974155514
419,1462.530957414705
420,987.4882272028632
421,9334.472905643184
422,6569.460554765408
423,2358.9461581922683
424,2390.505034035744
425,1520.3311754565614
426,10055.752551196916
427,7889.115201156906
428,9350.498423180512
429,813.9998205958763
430,905.756670088426
431,956.2672025945337
432,12517.462746238065
433,9482.964421351578
434,1196.7186105723686
435,6801.491082275045
436,9504.224441497016
437,8574.281899841611
438,6536.428462985384
439,2508.4757643156577
440,5049.526900269931
441,772.0824433207929
442,1722.3024018957844
443,14807.78200013978
444,593.4416434534967
445,14362.995088955442
446,3591.572024305469
447,4378.469736012499
448,885.0358451773695
449,816.9058430884869
450,1816.6561799772264
451,1327.6071099812375
452,680.6444899430572
453,4034.2652412742455
454,15455.593226082587
455,772.8893196973182
456,750.7545020197449
457,1052.9024949029283
458,4642.5759754021055
459,9082.35252667218
460,655.5714205190471
461,6581.180154172973
462,14769.265313193386
463,7108.97129359358
464,3299.176140232383
465,16768.1130686101
466,1475.5882505937186
467,918.81150165961
468,2822.979907489053
469,11818.440847294667
470,2987.1455694429915
471,12534.48957556494
472,1484.096442976792
473,15061.477777514336
474,5116.0320232660015
475,1167.6487886862337
476,4066.13035656738
477,8038.685812612698
478,4553.799403063946
479,10563.819201783754
480,7169.857088494014
481,4472.47024014814
482,6471.810145635532
483,813.078717113053
484,7825.299801295416
485,10549.15055340976
486,838.6197357500951
487,14089.96419404343
488,3046.1493891810815
489,464.02049314056455
490,1072.5182052071132
491,4574.8947264170965
492,9755.434136706474
493,3467.773625584703
494,957.772653858667
495,633.3429098983481
496,1052.9242834960241
497,2074.959453154506
498,1001.7787497126222
499,382.7673476959842
500,2250.694830914562
501,938.7410277507638
502,875.9239954632603
503,980.8524460576551
504,861.3689065121922
505,802.2872684314789
506,7912.01856911586
507,4337.196734384407
508,7068.584716842481
509,4777.527588010371
510,5527.294229322727
511,2624.045567186248
512,1703.350499100009
513,2115.835562574879
514,11298.160157335642
515,6630.616257771606
516,4677.532078473583
517,3092.6625615430794
518,2678.2782184121847
519,784.5988409266548
520,716.2801654939648
521,15993.082079768248
522,3112.890646905003
523,2709.5176404053127
524,4272.807406293011
525,569.0316079158665
526,1207.961898807307
527,3683.5820906513336
528,1751.2234323371529
529,827.6418765839503
530,963.3029187504859
531,655.2025074748854
532,980.1473992654198
533,877.8002798291501
534,16794.843801937797
535,789.0829458535001
536,3215.654506552111
537,7416.727117535381
538,1139.1304895181352
539,7124.894367980766
540,725.151780718759
541,621.7921941010459
542,7509.465290031412
543,1216.3482298168924
544,1355.5886304676185
545,12394.420478835456
546,650.5783341362109
547,2051.9193560495787
548,1324.0846159973808
549,2331.4428149342507
550,526.5247415825668
551,13451.122687875592
552,476.27033749318434
553,938.0393556583674
554,1163.2706587511452
555,1705.966263196013
556,628.4245752138851
557,517.5707763950926
558,1315.0284537522357
559,1141.6506146731206
560,509.0042788900552
561,943.9630966251796
562,2916.753408224442
563,630.0362354060071
564,3752.6095781175313
565,816.9058430884869
566,5358.108942001439
567,1083.6665107327626
568,13253.248866969643
569,9266.079964608733
570,6178.236487931217
571,579.1864286122635
572,3776.2101789384624
573,5351.619988104773
574,15776.464505970565
575,10042.110810204547
576,907.096940238135
577,8400.614314815035
578,1635.3017678256733
579,777.7121060093784
580,6445.729416953166
581,1189.432031268519
582,6899.989018320452
583,5861.071241544397
584,5634.1017694360735
585,4738.7161329876
586,2367.882976730487
587,557.3343628631367
588,5627.045989603394
589,1243.068539184504
590,5976.78038227795
591,4692.590474194449
592,6557.9622762632525
593,3002.770139739038
594,1696.9444683520321
595,3901.024391276794
596,2192.9209700784027
597,766.9113913430695
598,940.3263090946515
599,4732.940967377621
600,8842.496962722444
601,7040.149899464591
602,2437.4542926793906
603,1764.5029833658434
604,4962.093600367704
